,Date,OilPrice,OilVolume,GasPrice,GasVolume
0,2015-03-12,57.080001831055,129734.0,2.7339999675751,155481.0
1,2015-03-13,54.669998168945,84085.0,2.7269999980927,95866.0
2,2015-03-16,53.439998626709006,15638.0,2.7160000801086004,82668.0
3,2015-03-17,53.509998321533004,240285.0,2.8550000190735,159236.0
4,2015-03-18,55.909999847412,262440.0,2.920000076294,153505.0
5,2015-03-19,54.430000305176,209646.0,2.8129999637604,141093.0
6,2015-03-20,55.319999694824,186667.0,2.7860000133514,145544.0
7,2015-03-23,55.919998168945,191637.0,2.7330000400543,111016.0
8,2015-03-24,55.110000610352,197476.0,2.7860000133514,87787.0
9,2015-03-25,56.479999542236,256043.0,2.7230000495911004,54868.0
10,2015-03-26,59.189998626709006,334870.0,2.6719999313355,49630.0
11,2015-03-27,56.409999847412,223862.0,2.5899999141693,13458.0
12,2015-03-30,56.290000915527,220109.0,2.6440000534058,77701.0
13,2015-03-31,55.110000610352,238494.0,2.6400001049042,76705.0
14,2015-04-01,57.099998474121,256904.0,2.6050000190735,99015.0
15,2015-04-02,54.950000762939,288965.0,2.7130000591278,138646.0
16,2015-04-06,58.11999893188501,126804.0,2.6500000953674,70629.0
17,2015-04-07,59.099998474121,236714.0,2.6800000667572,105704.0
18,2015-04-08,55.549999237061,250564.0,2.6189999580383,131934.0
19,2015-04-09,56.569999694824,174812.0,2.5280001163482995,171401.0
20,2015-04-10,57.86999893188501,137659.0,2.5109999179840004,120054.0
21,2015-04-13,57.930000305176,119317.0,2.5109999179840004,150880.0
22,2015-04-14,58.430000305176,106803.0,2.5299999713898,145591.0
23,2015-04-15,60.319999694824,21182.0,2.6099998950958,136769.0
24,2015-04-16,63.979999542236,293485.0,2.6840000152587997,186382.0
25,2015-04-17,63.450000762939,220117.0,2.6340000629425,86587.0
26,2015-04-20,63.450000762939,239802.0,2.5360000133514,118341.0
27,2015-04-21,62.080001831055,218306.0,2.5750000476837003,103646.0
28,2015-04-22,62.729999542236,230058.0,2.6059999465942,83370.0
29,2015-04-23,64.849998474121,326736.0,2.5309998989105003,133446.0
30,2015-04-24,65.279998779297,259489.0,2.5309998989105003,39874.0
31,2015-04-27,64.830001831055,189765.0,2.4900000095367,69051.0
32,2015-04-28,64.639999389648,196461.0,2.5169999599457,11834.0
33,2015-04-29,65.839996337891,238435.0,2.6059999465942,108178.0
34,2015-04-30,66.779998779297,223481.0,2.7509999275207995,228134.0
35,2015-05-01,66.459999084473,189316.0,2.7760000228882005,118891.0
36,2015-05-04,66.449996948242,120212.0,2.8210000991821005,86811.0
37,2015-05-05,67.519996643066,255639.0,2.7799999713898,83526.0
38,2015-05-06,67.769996643066,296738.0,2.7760000228882005,111314.0
39,2015-05-07,65.540000915527,292892.0,2.7339999675751,149382.0
40,2015-05-08,65.389999389648,248593.0,2.8800001144409,201286.0
41,2015-05-11,64.910003662109,202511.0,2.8020000457764,124584.0
42,2015-05-12,66.860000610352,183265.0,2.8970000743866002,153769.0
43,2015-05-13,66.80999755859399,120834.0,2.9349999427794997,142743.0
44,2015-05-14,66.589996337891,23192.0,3.0079998970032,184911.0
45,2015-05-15,66.80999755859399,206137.0,3.0160000324249,96222.0
46,2015-05-18,66.269996643066,198219.0,3.0099999904633,95155.0
47,2015-05-19,64.019996643066,253354.0,2.9479999542236,194666.0
48,2015-05-20,65.029998779297,210395.0,2.914999961853,113970.0
49,2015-05-21,66.540000915527,250909.0,2.9489998817444,146213.0
50,2015-05-22,65.370002746582,184554.0,2.8870000839233,65659.0
51,2015-05-26,63.720001220703004,224131.0,2.8220000267029,59021.0
52,2015-05-27,62.060001373290994,257061.0,2.8150000572205003,11494.0
53,2015-05-28,62.580001831055,238590.0,2.7060000896454,167786.0
54,2015-05-29,65.55999755859399,278461.0,2.6419999599457,126730.0
55,2015-06-01,64.879997253418,217982.0,2.6489999294281,125928.0
56,2015-06-02,65.48999786377,245909.0,2.6979999542236,145374.0
57,2015-06-03,63.799999237061,262656.0,2.6340000629425,128116.0
58,2015-06-04,62.029998779296996,235207.0,2.6259999275208,166240.0
59,2015-06-05,63.310001373290994,248872.0,2.5899999141693,131559.0
60,2015-06-08,62.689998626709006,205404.0,2.704999923706,170731.0
61,2015-06-09,64.879997253418,223355.0,2.845999956131,246116.0
62,2015-06-10,65.699996948242,210396.0,2.8910000324249,225845.0
63,2015-06-11,65.110000610352,113456.0,2.8250000476837003,188958.0
64,2015-06-12,63.86999893188501,101413.0,2.75,144900.0
65,2015-06-15,62.610000610352,26681.0,2.8889999389648,169330.0
66,2015-06-16,63.700000762939,279742.0,2.8940000534058,157271.0
67,2015-06-17,63.86999893188501,331877.0,2.8550000190735,166029.0
68,2015-06-18,64.26000213623,217210.0,2.7769999504088996,149242.0
69,2015-06-19,63.020000457764,216169.0,2.8159999847412003,117265.0
70,2015-06-22,63.340000152588,216386.0,2.7330000400543,117991.0
71,2015-06-23,64.449996948242,266021.0,2.7260000705719,105582.0
72,2015-06-24,63.490001678466996,256385.0,2.7590000629425,39837.0
73,2015-06-25,63.200000762939,213751.0,2.8499999046326,60077.0
74,2015-06-26,63.259998321533004,212119.0,2.7730000019073,0.0
75,2015-06-29,62.009998321533004,266549.0,2.8050000667572004,123712.0
